"U:0","U:1","U:2","p"
-1.9137e-05,-2.7344e-05,0,0.00047879
-9.4218e-06,-1.9779e-05,0,0.00047799
-3.1001e-06,-1.023e-05,0,0.0004767
0,0,0,0.00047594
0,0,0,5.9503e-06
-3.7403e-06,2.0926e-05,0,5.0746e-06
-1.1264e-05,3.8514e-05,0,3.6246e-06
-2.2701e-05,5.175e-05,0,2.7903e-06
-3.66e-05,6.087e-05,0,2.5032e-06
-5.1972e-05,6.6621e-05,0,2.6683e-06
-6.8215e-05,6.988e-05,0,3.277e-06
-8.4915e-05,7.1436e-05,0,4.336e-06
-0.0001018,7.1894e-05,0,5.8462e-06
-0.00011868,7.1666e-05,0,7.8059e-06
-0.00013546,7.1011e-05,0,1.0213e-05
-0.00015204,7.008e-05,0,1.3064e-05
-0.00016839,6.8955e-05,0,1.6354e-05
-0.00018446,6.7678e-05,0,2.0078e-05
-0.00020022,6.6272e-05,0,2.4229e-05
-0.00021563,6.4746e-05,0,2.88e-05
-0.00023067,6.3109e-05,0,3.3783e-05
-0.00024532,6.1363e-05,0,3.9167e-05
-0.00025954,5.9511e-05,0,4.4944e-05
-0.00027331,5.7558e-05,0,5.1101e-05
-0.00028661,5.5505e-05,0,5.7628e-05
-0.00029941,5.3357e-05,0,6.4512e-05
-0.0003117,5.1117e-05,0,7.1739e-05
-0.00032345,4.8789e-05,0,7.9296e-05
-0.00033464,4.6377e-05,0,8.7169e-05
-0.00034526,4.3884e-05,0,9.5342e-05
-0.00035527,4.1315e-05,0,0.0001038
-0.00036468,3.8675e-05,0,0.00011252
-0.00037345,3.5968e-05,0,0.0001215
-0.00038159,3.3198e-05,0,0.00013071
-0.00038906,3.0371e-05,0,0.00014014
-0.00039586,2.7491e-05,0,0.00014976
-0.00040198,2.4564e-05,0,0.00015957
-0.0004074,2.1593e-05,0,0.00016953
-0.00041212,1.8585e-05,0,0.00017964
-0.00041613,1.5545e-05,0,0.00018986
-0.00041943,1.2478e-05,0,0.00020019
-0.000422,9.3884e-06,0,0.0002106
-0.00042384,6.2827e-06,0,0.00022107
-0.00042495,3.1658e-06,0,0.00023158
-0.00042532,4.3098e-08,0,0.00024211
-0.00042496,-3.08e-06,0,0.00025264
-0.00042387,-6.1979e-06,0,0.00026314
-0.00042205,-9.3051e-06,0,0.00027361
-0.00041949,-1.2396e-05,0,0.00028401
-0.00041622,-1.5466e-05,0,0.00029433
-0.00041222,-1.851e-05,0,0.00030455
-0.00040751,-2.1521e-05,0,0.00031465
-0.0004021,-2.4496e-05,0,0.0003246
-0.000396,-2.7428e-05,0,0.0003344
-0.00038921,-3.0313e-05,0,0.00034401
-0.00038175,-3.3146e-05,0,0.00035342
-0.00037363,-3.5921e-05,0,0.00036261
-0.00036486,-3.8635e-05,0,0.00037157
-0.00035546,-4.1281e-05,0,0.00038027
-0.00034545,-4.3857e-05,0,0.0003887
-0.00033484,-4.6357e-05,0,0.00039684
-0.00032365,-4.8776e-05,0,0.00040468
-0.0003119,-5.1112e-05,0,0.00041221
-0.00029962,-5.3359e-05,0,0.00041939
-0.00028681,-5.5515e-05,0,0.00042623
-0.00027351,-5.7574e-05,0,0.00043271
-0.00025973,-5.9535e-05,0,0.00043881
-0.00024551,-6.1393e-05,0,0.00044453
-0.00023086,-6.3146e-05,0,0.00044985
-0.00021581,-6.479e-05,0,0.00045476
-0.00020039,-6.632e-05,0,0.00045925
-0.00018463,-6.7731e-05,0,0.00046331
-0.00016855,-6.901e-05,0,0.00046694
-0.00015219,-7.0136e-05,0,0.00047012
-0.00013559,-7.1065e-05,0,0.00047286
-0.00011881,-7.1715e-05,0,0.00047515
-0.00010191,-7.1936e-05,0,0.00047698
-8.5013e-05,-7.1469e-05,0,0.00047835
-6.8295e-05,-6.9904e-05,0,0.00047926
-5.2034e-05,-6.6639e-05,0,0.00047972
-3.6641e-05,-6.0888e-05,0,0.00047974
-2.272e-05,-5.1775e-05,0,0.00047931
-1.126e-05,-3.8559e-05,0,0.00047836
-3.7308e-06,-2.1032e-05,0,0.00047682
0,0,0,0.0004759
0,0,0,4.523e-06
-3.9647e-06,3.2676e-05,0,3.5558e-06
-1.1995e-05,5.8925e-05,0,1.9376e-06
-2.4217e-05,7.8219e-05,0,9.6766e-07
-3.9047e-05,9.1323e-05,0,5.7536e-07
-5.5415e-05,9.9511e-05,0,6.593e-07
-7.2674e-05,0.00010412,0,1.2076e-06
-9.0393e-05,0.00010631,0,2.224e-06
-0.00010828,0.00010694,0,3.7064e-06
-0.00012616,0.00010659,0,5.6505e-06
-0.00014392,0.00010562,0,8.0521e-06
-0.00016147,0.00010424,0,1.0906e-05
-0.00017877,0.00010258,0,1.4208e-05
-0.00019577,0.00010069,0,1.795e-05
-0.00021244,9.8602e-05,0,2.2127e-05
-0.00022875,9.6336e-05,0,2.6729e-05
-0.00024466,9.3901e-05,0,3.1749e-05
-0.00026016,9.1302e-05,0,3.7176e-05
-0.0002752,8.8547e-05,0,4.3e-05
-0.00028977,8.5639e-05,0,4.9211e-05
-0.00030385,8.2583e-05,0,5.5795e-05
-0.00031739,7.9386e-05,0,6.2742e-05
-0.00033039,7.6051e-05,0,7.0036e-05
-0.00034283,7.2586e-05,0,7.7664e-05
-0.00035467,6.8995e-05,0,8.5612e-05
-0.0003659,6.5285e-05,0,9.3864e-05
-0.0003765,6.1462e-05,0,0.0001024
-0.00038645,5.7533e-05,0,0.00011122
-0.00039573,5.3505e-05,0,0.00012028
-0.00040433,4.9384e-05,0,0.00012958
-0.00041224,4.5177e-05,0,0.00013911
-0.00041944,4.0893e-05,0,0.00014883
-0.00042591,3.6537e-05,0,0.00015873
-0.00043165,3.2118e-05,0,0.0001688
-0.00043664,2.7643e-05,0,0.000179
-0.00044089,2.312e-05,0,0.00018933
-0.00044437,1.8557e-05,0,0.00019977
-0.00044709,1.3962e-05,0,0.00021028
-0.00044903,9.3424e-06,0,0.00022086
-0.00045021,4.7062e-06,0,0.00023148
-0.0004506,6.1582e-08,0,0.00024211
-0.00045023,-4.5834e-06,0,0.00025275
-0.00044907,-9.2208e-06,0,0.00026337
-0.00044714,-1.3843e-05,0,0.00027394
-0.00044444,-1.8441e-05,0,0.00028445
-0.00044097,-2.3007e-05,0,0.00029488
-0.00043675,-2.7534e-05,0,0.0003052
-0.00043177,-3.2014e-05,0,0.0003154
-0.00042604,-3.6439e-05,0,0.00032546
-0.00041958,-4.0801e-05,0,0.00033535
-0.0004124,-4.5093e-05,0,0.00034506
-0.00040451,-4.9307e-05,0,0.00035457
-0.00039591,-5.3436e-05,0,0.00036386
-0.00038664,-5.7474e-05,0,0.0003729
-0.0003767,-6.1412e-05,0,0.00038169
-0.0003661,-6.5244e-05,0,0.00039021
-0.00035488,-6.8964e-05,0,0.00039844
-0.00034304,-7.2565e-05,0,0.00040636
-0.00033061,-7.604e-05,0,0.00041396
-0.00031761,-7.9385e-05,0,0.00042121
-0.00030406,-8.2593e-05,0,0.00042812
-0.00028999,-8.5658e-05,0,0.00043466
-0.00027542,-8.8576e-05,0,0.00044083
-0.00026037,-9.1341e-05,0,0.0004466
-0.00024487,-9.3948e-05,0,0.00045197
-0.00022895,-9.6391e-05,0,0.00045693
-0.00021263,-9.8665e-05,0,0.00046146
-0.00019595,-0.00010076,0,0.00046556
-0.00017894,-0.00010265,0,0.00046922
-0.00016163,-0.00010432,0,0.00047244
-0.00014406,-0.00010569,0,0.0004752
-0.0001263,-0.00010666,0,0.00047751
-0.0001084,-0.00010701,0,0.00047935
-9.0492e-05,-0.00010638,0,0.00048073
-7.2754e-05,-0.00010419,0,0.00048164
-5.5474e-05,-9.9573e-05,0,0.00048208
-3.9086e-05,-9.1385e-05,0,0.00048207
-2.4236e-05,-7.8282e-05,0,0.00048159
-1.1995e-05,-5.8994e-05,0,0.00048055
-3.9594e-06,-3.2776e-05,0,0.00047888
