"U:0","U:1","U:2","p"
-0.016099,0.00083926,0,0.0092386
-0.017081,0.00080229,0,0.010849
-0.018019,0.00076474,0,0.012568
-0.018912,0.00072685,0,0.01439
-0.019758,0.00068886,0,0.016311
-0.020559,0.00065097,0,0.018325
-0.021314,0.00061338,0,0.020429
-0.022024,0.00057624,0,0.022617
-0.02269,0.00053968,0,0.024886
-0.023312,0.00050381,0,0.027229
-0.023892,0.0004687,0,0.029644
-0.02443,0.00043442,0,0.032125
-0.024927,0.000401,0,0.034668
-0.025385,0.00036846,0,0.037268
-0.025804,0.00033679,0,0.039922
-0.026185,0.00030597,0,0.042625
-0.02653,0.00027597,0,0.045373
-0.02684,0.00024675,0,0.048162
-0.027115,0.00021823,0,0.05099
-0.027356,0.00019036,0,0.053852
-0.027564,0.00016305,0,0.056745
-0.02774,0.00013621,0,0.059666
-0.027883,0.00010975,0,0.062611
-0.027996,8.3556e-05,0,0.065576
-0.028076,5.754e-05,0,0.068559
-0.028126,3.1572e-05,0,0.071554
-0.028145,5.5547e-06,0,0.07456
-0.028132,-2.0636e-05,0,0.077571
-0.028088,-4.7131e-05,0,0.080586
-0.028012,-7.4028e-05,0,0.0836
-0.027903,-0.00010147,0,0.086612
-0.027761,-0.00012955,0,0.089617
-0.027585,-0.00015839,0,0.092612
-0.027374,-0.00018811,0,0.095593
-0.027127,-0.00021879,0,0.098557
-0.026843,-0.00025052,0,0.1015
-0.02652,-0.00028341,0,0.10441
-0.026157,-0.0003175,0,0.10729
-0.025753,-0.00035287,0,0.11014
-0.025306,-0.00038955,0,0.11294
-0.024815,-0.00042756,0,0.11569
-0.024277,-0.00046691,0,0.11839
-0.023692,-0.00050757,0,0.12103
-0.023058,-0.00054946,0,0.12361
-0.022374,-0.00059249,0,0.12611
-0.021638,-0.00063654,0,0.12854
-0.020849,-0.00068141,0,0.13088
-0.020006,-0.00072689,0,0.13313
-0.01911,-0.00077274,0,0.13528
-0.018159,-0.00081863,0,0.13733
-0.017154,-0.00086423,0,0.13926
-0.016095,-0.00090918,0,0.14107
-0.014984,-0.00095309,0,0.14276
-0.013821,-0.00099556,0,0.14431
-0.01261,-0.0010361,0,0.14572
-0.011352,-0.0010743,0,0.14697
-0.010051,-0.0011094,0,0.14808
-0.0087111,-0.00114,0,0.14902
-0.0073398,-0.0011634,0,0.14979
-0.0059487,-0.0011735,0,0.15039
-0.004559,-0.0011585,0,0.15082
-0.0032098,-0.0010971,0,0.15108
-0.0019678,-0.00095753,0,0.15117
-0.0009281,-0.00070535,0,0.15112
-0.00025993,-0.00033116,0,0.15093
0,0,0,0.15079
0,0,0,0.00026138
-0.0003349,0.00054336,0,0.00011647
-0.0011188,0.0010962,0,-8.7728e-05
-0.0023063,0.001473,0,-0.00015706
-0.0037119,0.0016851,0,-0.0001133
-0.0052353,0.0017816,0,6.3969e-05
-0.0068056,0.0018088,0,0.0003816
-0.008381,0.0017987,0,0.00084055
-0.0099388,0.0017693,0,0.0014397
-0.011467,0.0017296,0,0.0021767
-0.012957,0.0016838,0,0.0030486
-0.014405,0.0016336,0,0.0040521
-0.015808,0.00158,0,0.0051838
-0.017162,0.0015235,0,0.0064402
-0.018465,0.0014647,0,0.0078175
-0.019715,0.001404,0,0.0093118
-0.020911,0.0013419,0,0.010919
-0.022052,0.0012788,0,0.012634
-0.023138,0.0012152,0,0.014452
-0.024167,0.0011514,0,0.016369
-0.02514,0.0010878,0,0.01838
-0.026058,0.0010248,0,0.02048
-0.02692,0.00096248,0,0.022665
-0.027729,0.00090118,0,0.02493
-0.028484,0.00084103,0,0.02727
-0.029187,0.00078219,0,0.029682
-0.029839,0.00072474,0,0.03216
-0.030442,0.00066874,0,0.034699
-0.030996,0.00061422,0,0.037297
-0.031504,0.00056116,0,0.039948
-0.031965,0.00050955,0,0.042648
-0.032383,0.00045931,0,0.045393
-0.032757,0.00041038,0,0.04818
-0.033089,0.00036263,0,0.051005
-0.033379,0.00031596,0,0.053864
-0.03363,0.00027022,0,0.056755
-0.03384,0.00022528,0,0.059673
-0.034012,0.00018097,0,0.062616
-0.034146,0.00013712,0,0.065579
-0.034242,9.3562e-05,0,0.068559
-0.034299,5.0099e-05,0,0.071552
-0.034319,6.548e-06,0,0.074555
-0.0343,-3.7283e-05,0,0.077564
-0.034244,-8.1614e-05,0,0.080576
-0.034148,-0.00012662,0,0.083589
-0.034013,-0.00017251,0,0.086598
-0.033838,-0.00021949,0,0.0896
-0.033621,-0.00026771,0,0.092593
-0.033361,-0.00031738,0,0.095572
-0.033058,-0.00036865,0,0.098532
-0.03271,-0.00042165,0,0.10147
-0.032315,-0.00047656,0,0.10438
-0.031871,-0.00053347,0,0.10726
-0.031377,-0.00059247,0,0.1101
-0.030832,-0.00065365,0,0.1129
-0.030232,-0.00071703,0,0.11565
-0.029576,-0.0007826,0,0.11835
-0.028863,-0.00085033,0,0.12098
-0.028091,-0.0009201,0,0.12355
-0.027257,-0.00099173,0,0.12606
-0.026361,-0.001065,0,0.12848
-0.025401,-0.0011397,0,0.13082
-0.024377,-0.0012153,0,0.13306
-0.023287,-0.0012915,0,0.13521
-0.022131,-0.0013678,0,0.13726
-0.02091,-0.0014436,0,0.13919
-0.019624,-0.0015183,0,0.141
-0.018274,-0.0015912,0,0.14268
-0.016863,-0.0016617,0,0.14423
-0.015392,-0.001729,0,0.14563
-0.013865,-0.0017922,0,0.14689
-0.012287,-0.00185,0,0.14799
-0.010662,-0.0019001,0,0.14893
-0.0090007,-0.0019376,0,0.1497
-0.0073162,-0.0019527,0,0.1503
-0.0056347,-0.0019259,0,0.15074
-0.0040018,-0.0018238,0,0.151
-0.0024935,-0.0015979,0,0.1511
-0.0012162,-0.0011963,0,0.15106
-0.0003683,-0.00060301,0,0.15085
0,0,0,0.1507
0,0,0,0.00033583
-0.00042244,0.00085623,0,0.00017307
