U:0,U:1,U:2,p
-0.011492,-0.0021017,0,0.021105
-0.010907,-0.0021833,0,0.02146
-0.010301,-0.0022606,0,0.021792
-0.0096753,-0.0023329,0,0.0221
-0.0090306,-0.0023995,0,0.022383
-0.0083689,-0.0024595,0,0.022641
-0.0076923,-0.0025113,0,0.022873
-0.0070033,-0.0025531,0,0.023078
-0.0063048,-0.002582,0,0.023257
-0.0056008,-0.0025942,0,0.023408
-0.004896,-0.002585,0,0.023531
-0.0041965,-0.0025481,0,0.023627
-0.0035098,-0.0024762,0,0.023696
-0.0028453,-0.002361,0,0.023738
-0.0022142,-0.002194,0,0.023754
-0.0016297,-0.0019674,0,0.023746
-0.0011068,-0.0016762,0,0.023713
-0.00066163,-0.0013199,0,0.023659
-0.00031476,-0.00090596,0,0.023579
-9.82E-05,-0.00045392,0,0.023462
0,0,0,0.023394
0,0,0,-0.0002899
-0.00010554,0.0006026,0,-0.00036964
-0.00033791,0.0011719,0,-0.00050963
-0.00070863,0.001683,0,-0.00061592
-0.0011817,0.0021179,0,-0.00069914
-0.0017344,0.002471,0,-0.00076357
-0.0023496,0.0027447,0,-0.00080692
-0.0030115,0.0029463,0,-0.00082724
-0.0037068,0.0030856,0,-0.00082334
-0.004424,0.0031731,0,-0.00079439
-0.005154,0.003219,0,-0.00073986
-0.0058892,0.0032321,0,-0.00065941
-0.0066238,0.0032198,0,-0.00055286
-0.007353,0.003188,0,-0.00042021
-0.0080733,0.0031411,0,-0.00026158
-0.0087815,0.0030823,0,-7.72E-05
-0.0094753,0.003014,0,0.00013249
-0.010153,0.0029379,0,0.00036719
-0.010812,0.0028551,0,0.00062639
-0.011452,0.0027663,0,0.00090951
-0.012071,0.0026722,0,0.0012159
-0.012667,0.0025732,0,0.0015449
-0.013241,0.0024695,0,0.0018957
-0.01379,0.0023615,0,0.0022676
-0.014314,0.0022493,0,0.0026597
-0.014812,0.0021332,0,0.0030711
-0.015283,0.0020133,0,0.0035008
-0.015726,0.0018899,0,0.003948
-0.01614,0.0017633,0,0.0044116
-0.016525,0.0016334,0,0.0048906
-0.01688,0.0015007,0,0.005384
-0.017205,0.0013653,0,0.0058908
-0.017498,0.0012274,0,0.0064099
-0.017759,0.0010872,0,0.0069401
-0.017988,0.00094498,0,0.0074805
-0.018185,0.00080089,0,0.0080298
-0.018349,0.00065519,0,0.0085869
-0.018479,0.00050808,0,0.0091507
-0.018576,0.00035981,0,0.00972
-0.018638,0.00021058,0,0.010294
-0.018667,6.07E-05,0,0.01087
-0.018662,-8.98E-05,0,0.011448
-0.018623,-0.00024039,0,0.012027
-0.018549,-0.00039103,0,0.012605
-0.018441,-0.00054141,0,0.013181
-0.018299,-0.00069128,0,0.013754
-0.018124,-0.00084039,0,0.014323
-0.017914,-0.00098848,0,0.014885
-0.017672,-0.0011353,0,0.015441
-0.017396,-0.0012805,0,0.015988
-0.017087,-0.001424,0,0.016525
-0.016746,-0.0015653,0,0.017052
-0.016374,-0.0017043,0,0.017567
-0.01597,-0.0018406,0,0.018069
-0.015536,-0.001974,0,0.018557
-0.015072,-0.0021042,0,0.019028
-0.014579,-0.0022309,0,0.019484
-0.014057,-0.0023539,0,0.019921
-0.013508,-0.0024728,0,0.020339
-0.012933,-0.0025872,0,0.020738
-0.012333,-0.002697,0,0.021116
-0.011708,-0.0028015,0,0.021471
-0.01106,-0.0029003,0,0.021804
-0.010391,-0.0029927,0,0.022113
-0.0097025,-0.0030778,0,0.022397
-0.0089955,-0.0031543,0,0.022656
-0.0082726,-0.0032204,0,0.022889
-0.0075363,-0.0032735,0,0.023095
-0.00679,-0.0033102,0,0.023275
-0.0060374,-0.0033258,0,0.023426
-0.0052838,-0.0033144,0,0.023551
-0.0045352,-0.0032684,0,0.023647
-0.0037995,-0.0031789,0,0.023717
-0.0030863,-0.0030355,0,0.023759
